Name,Age,Height,Weight,Exercise/week,Caloric Intake
Christopher,51,79.23,175.45,6,4804
Martin,60,71.33,192.62,7,3463
Christian,42,63.2,190.61,3,5022
Chris,13,69.69,119.29,6,1872
Jose,26,68.88,114.68,6,980
Bryan,64,79.52,111.2,2,5802
Jordan,47,60.17,104.34,3,1747
Tyler,69,71.19,262.18,2,1114
Joshua,54,60.99,117.65,7,1515
Pedro,40,61.42,277.19,12,2692
Roberto,26,60.53,147.27,4,3949
Peter,60,68.27,215.07,5,3668
Angel,23,72.41,209.91,12,5054
Greg,25,64.39,122.64,2,5856
Joseph,61,63.34,145.87,2,1509
Alejandro,10,76.15,248.06,2,5034
Javier,63,66.83,268.99,0,1278
Oscar,66,79.07,254.29,14,2973
Ben,32,61.23,151.19,7,2590
Dan,10,66.37,269.05,6,3084
Patrick,62,75.25,149.94,0,1493
Kyle,52,58.32,279.36,10,4103
Hector,50,69.75,292.5,11,3208
Jorge,22,62.42,256.32,3,2357
Stephen,49,78.6,137.69,0,3238
Jesus,10,80.11,208.21,12,3403
Robert,13,60.4,77.86,9,3691
Sergio,22,81.09,285.85,9,3513
Bill,45,68.0,211.12,9,1303
Kevin,66,74.56,249.39,9,5678
Omar,59,79.62,254.17,5,1392
John,48,58.71,102.03,13,1823
Thomas,21,79.04,251.62,11,1174
Tony,70,70.97,80.77,10,4212
Alex,49,82.78,92.69,11,3851
Miguel,11,65.03,159.71,3,5184
Jonathan,16,68.48,270.48,14,1044
Brian,28,64.04,117.22,11,2060
James,45,60.6,285.92,1,4671
Richard,35,81.66,243.21,5,1476
Anthony,40,66.38,286.68,13,2051
Justin,28,75.56,146.77,13,2146
Joe,21,78.38,257.66,4,4192
Danny,14,59.37,192.32,2,4281
Cesar,60,66.68,286.54,12,1628
Julio,37,62.59,235.97,5,4278
Josh,30,78.04,122.86,6,957
Brandon,39,81.63,210.48,6,3484
Steve,44,73.52,244.0,1,5553
Matt,31,81.47,94.59,7,2698
Kathy,36,69.99,137.51,12,4001
Pamela,61,78.63,203.42,9,2321
Erica,43,63.7,176.09,10,3663
Nicole,57,62.03,236.11,0,4505
Donna,68,69.11,208.16,13,3050
Christina,18,69.09,76.88,9,3252
Leslie,69,65.44,214.85,12,4585
Sandy,11,61.58,124.12,4,2333
Erin,47,60.54,226.61,8,5457
Martha,40,74.65,219.92,8,2426
Lisa,38,64.7,219.86,3,3875
Debbie,36,73.56,275.81,12,1963
Jasmine,21,59.52,286.92,10,1224
Ana,33,66.58,222.89,6,5492
Monica,36,66.2,144.42,11,2980
Crystal,29,75.4,168.96,12,1856
Sarah,41,65.28,203.0,0,5509
Carmen,70,67.62,103.41,4,1995
Samantha,41,83.33,199.78,8,2125
Julie,62,81.54,209.42,5,2194
Adriana,11,59.8,141.43,4,2363
Kim,10,83.71,257.61,8,4140
Teresa,48,83.65,183.77,12,5461
Amy,70,77.8,257.65,12,3312
Julia,34,68.29,148.34,6,5280
Kayla,31,78.71,169.51,9,903
Michelle,54,67.77,191.9,2,4312
Cheryl,37,83.21,266.84,2,4871
Hannah,51,75.01,240.65,9,1369
Ashley,42,64.75,76.72,5,4721
Sonia,25,75.97,108.98,9,5992
Rebecca,28,74.86,282.17,9,4399
Claudia,10,70.55,260.5,8,5032
Denise,20,77.53,130.64,8,2830
Jennifer,25,62.82,185.02,0,1469
Sharon,50,67.31,85.03,11,2920
Cindy,41,72.03,114.85,3,4294
Taylor,25,77.7,162.4,12,5259
Silvia,43,80.04,150.88,11,1412
Amanda,16,63.13,101.09,14,2758
Jessica,22,75.09,184.71,0,2613
Patricia,52,69.18,222.12,3,5836
Liz,46,66.8,99.05,10,5320
Sandra,43,63.09,248.94,8,5450
Emily,57,79.79,151.47,5,1116
Melissa,11,62.94,207.13,3,4593
Christine,23,68.59,196.48,14,5631
Mary,59,72.87,184.16,14,2220
Alicia,48,66.08,248.44,5,4800
Yolanda,12,75.4,286.29,13,3734
